"","x"
"14593",2
"14594",2
"14595",2
"14596",2
"14597",2
"14598",2
"14599",2
"14600",2
"14601",2
"14602",2
"14603",2
"14604",2
"14605",2
"14606",2
"14607",2
"14608",2
"14609",2
"14610",2
"14611",2
"14612",2
"14613",2
"14614",2
"14615",2
"14616",2
"14617",2
"14618",2
"14619",2
"14620",2
"14621",2
"14622",2
"14623",2
"14624",2
"14625",2
"14626",2
"14627",2
"14628",2
"14629",2
"14630",2
"14631",2
"14632",2
"14633",2
"14634",2
"14635",2
"14636",2
"14637",2
"14638",2
"14639",2
"14640",2
"14641",2
"14642",2
"14643",2
"14644",2
"14645",2
"14646",2
"14647",2
"14648",2
"14649",2
"14650",2
"14651",2
"14652",2
"14653",2
"14654",2
"14655",2
"14656",2
"14657",2
"14658",2
"14659",2
"14660",2
"14661",2
"14662",2
"14663",2
"14664",2
"14665",2
"14666",2
"14667",2
"14668",2
"14669",2
"14670",2
"14671",2
"14672",2
"14673",2
"14674",2
"14675",2
"14676",2
"14677",2
"14678",2
"14679",2
"14680",2
"14681",2
"14682",2
"14683",2
"14684",2
"14685",2
"14686",2
"14687",2
"14688",2
"14689",2
"14690",2
"14691",2
"14692",2
"14693",2
"14694",2
"14695",2
"14696",2
"14697",2
"14698",2
"14699",2
"14700",2
"14701",2
"14702",2
"14703",2
"14704",2
"14705",2
"14706",2
"14707",2
"14708",2
"14709",2
"14710",2
"14711",2
"14712",2
"14713",2
"14714",2
"14715",2
"14716",2
"14717",2
"14718",2
"14719",2
"14720",2
"14721",2
"14722",2
"14723",2
"14724",2
"14725",2
"14726",2
"14727",2
"14728",2
"14729",2
"14730",2
"14731",2
"14732",2
"14733",2
"14734",2
"14735",2
"14736",2
"14737",2
"14738",2
"14739",2
"14740",2
"14741",2
"14742",2
"14743",2
"14744",2
"14745",2
"14746",2
"14747",2
"14748",2
"14749",2
"14750",2
"14751",2
"14752",2
"14753",2
"14754",2
"14755",2
"14756",2
"14757",2
"14758",2
"14759",2
"14760",2
"14761",2
"14762",2
"14763",2
"14764",2
"14765",2
"14766",2
"14767",2
"14768",2
"14769",2
"14770",2
"14771",2
"14772",2
"14773",2
"14774",2
"14775",2
"14776",2
"14777",2
"14778",2
"14779",2
"14780",2
"14781",2
"14782",2
"14783",2
"14784",2
"14785",2
"14786",2
"14787",2
"14788",2
"14789",2
"14790",2
"14791",2
"14792",2
"14793",2
"14794",2
"14795",2
"14796",2
"14797",2
"14798",2
"14799",2
"14800",2
"14801",2
"14802",2
"14803",2
"14804",2
"14805",2
"14806",2
"14807",2
"14808",2
"14809",2
"14810",2
"14811",2
"14812",2
"14813",2
"14814",2
"14815",2
"14816",2
"14817",2
"14818",2
"14819",2
"14820",2
"14821",2
"14822",2
"14823",2
"14824",2
"14825",2
"14826",2
"14827",2
"14828",2
"14829",2
"14830",2
"14831",2
"14832",2
"14833",2
"14834",2
"14835",2
"14836",2
"14837",2
"14838",2
"14839",2
"14840",2
"14841",2
"14842",2
"14843",2
"14844",2
"14845",2
"14846",2
"14847",2
"14848",2
"14849",2
"14850",2
"14851",2
"14852",2
"14853",2
"14854",2
"14855",2
"14856",2
"14857",2
"14858",2
"14859",2
"14860",2
"14861",2
"14862",2
"14863",2
"14864",2
"14865",2
"14866",2
"14867",2
"14868",2
"14869",2
"14870",2
"14871",2
"14872",2
"14873",2
"14874",2
"14875",2
"14876",2
"14877",2
"14878",2
"14879",2
"14880",2
"14881",2
"14882",2
"14883",2
"14884",2
"14885",2
"14886",2
"14887",2
"14888",2
"14889",2
"14890",2
"14891",2
"14892",2
"14893",2
"14894",2
"14895",2
"14896",2
"14897",2
"14898",2
"14899",2
"14900",2
"14901",2
"14902",2
"14903",2
"14904",2
"14905",2
"14906",2
"14907",2
"14908",2
"14909",2
"14910",2
"14911",2
"14912",2
"14913",2
"14914",2
"14915",2
"14916",2
"14917",2
"14918",2
"14919",2
"14920",2
"14921",2
"14922",2
"14923",2
"14924",2
"14925",2
"14926",2
"14927",2
"14928",2
"14929",2
"14930",2
"14931",2
"14932",2
"14933",2
"14934",2
"14935",2
"14936",2
"14937",2
"14938",2
"14939",2
"14940",2
"14941",2
"14942",2
"14943",2
"14944",2
"14945",2
"14946",2
"14947",2
"14948",2
"14949",2
"14950",2
"14951",2
"14952",2
"14953",2
"14954",2
"14955",2
"14956",2
"14957",2
"14958",2
"14959",2
"14960",2
"14961",2
"14962",2
"14963",2
"14964",2
"14965",2
"14966",2
"14967",2
"14968",2
"14969",2
"14970",2
"14971",2
"14972",2
"14973",2
"14974",2
"14975",2
"14976",2
"14977",2
"14978",2
"14979",2
"14980",2
"14981",2
"14982",2
"14983",2
"14984",2
"14985",2
"14986",2
"14987",2
"14988",2
"14989",2
"14990",2
"14991",2
"14992",2
"14993",2
"14994",2
"14995",2
"14996",2
"14997",2
"14998",2
"14999",2
"15000",2
"15001",2
"15002",2
"15003",2
"15004",2
"15005",2
"15006",2
"15007",2
"15008",2
"15009",2
"15010",2
"15011",2
"15012",2
"15013",2
"15014",2
"15015",2
"15016",2
"15017",2
"15018",2
"15019",2
"15020",2
"15021",2
"15022",2
"15023",2
"15024",2
"15025",2
"15026",2
"15027",2
"15028",2
"15029",2
"15030",2
"15031",2
"15032",2
"15033",2
"15034",2
"15035",2
"15036",2
"15037",2
"15038",2
"15039",2
"15040",2
"15041",2
"15042",2
"15043",2
"15044",2
"15045",2
"15046",2
"15047",2
"15048",2
"15049",2
"15050",2
"15051",2
"15052",2
"15053",2
"15054",2
"15055",2
"15056",2
"15057",2
"15058",2
"15059",2
"15060",2
"15061",2
"15062",2
"15063",2
"15064",2
"15065",2
"15066",2
"15067",2
"15068",2
"15069",2
"15070",2
"15071",2
"15072",2
"15073",2
"15074",2
"15075",2
"15076",2
"15077",2
"15078",2
"15079",2
"15080",2
"15081",2
"15082",2
"15083",2
"15084",2
"15085",2
"15086",2
"15087",2
"15088",2
"15089",2
"15090",2
"15091",2
"15092",2
"15093",2
"15094",2
"15095",2
"15096",2
"15097",2
"15098",2
"15099",2
"15100",2
"15101",2
"15102",2
"15103",2
"15104",2
"15105",2
"15106",2
"15107",2
"15108",2
"15109",2
"15110",2
"15111",2
"15112",2
"15113",2
"15114",2
"15115",2
"15116",2
"15117",2
"15118",2
"15119",2
"15120",2
"15121",2
"15122",2
"15123",2
"15124",2
"15125",2
"15126",2
"15127",2
"15128",2
"15129",2
"15130",2
"15131",2
"15132",2
"15133",2
"15134",2
"15135",2
"15136",2
"15137",2
"15138",2
"15139",2
"15140",2
"15141",2
"15142",2
"15143",2
"15144",2
"15145",2
"15146",2
"15147",2
"15148",2
"15149",2
"15150",2
"15151",2
"15152",2
"15153",2
"15154",2
"15155",2
"15156",2
"15157",2
"15158",2
"15159",2
"15160",2
"15161",2
"15162",2
"15163",2
"15164",2
"15165",2
"15166",2
"15167",2
"15168",2
"15169",2
"15170",2
"15171",2
"15172",2
"15173",2
"15174",2
"15175",2
"15176",2
"15177",2
"15178",2
"15179",2
"15180",2
"15181",2
"15182",2
"15183",2
"15184",2
"15185",2
"15186",2
"15187",2
"15188",2
"15189",2
"15190",2
"15191",2
"15192",2
"15193",2
"15194",2
"15195",2
"15196",2
"15197",2
"15198",2
"15199",2
"15200",2
"15201",2
"15202",2
"15203",2
"15204",2
"15205",2
"15206",2
"15207",2
"15208",2
"15209",2
"15210",2
"15211",2
"15212",2
"15213",2
"15214",2
"15215",2
"15216",2
"15217",2
"15218",2
"15219",2
"15220",2
"15221",2
"15222",2
"15223",2
"15224",2
"15225",2
"15226",2
"15227",2
"15228",2
"15229",2
"15230",2
"15231",2
"15232",2
"15233",2
"15234",2
"15235",2
"15236",2
"15237",2
"15238",2
"15239",2
"15240",2
"15241",2
"15242",2
"15243",2
"15244",2
"15245",2
"15246",2
"15247",2
"15248",2
"15249",2
"15250",2
"15251",2
"15252",2
"15253",2
"15254",2
"15255",2
"15256",2
"15257",2
"15258",2
"15259",2
"15260",2
"15261",2
"15262",2
"15263",2
"15264",2
"15265",2
"15266",2
"15267",2
"15268",2
"15269",2
"15270",2
"15271",2
"15272",2
"15273",2
"15274",2
"15275",2
"15276",2
"15277",2
"15278",2
"15279",2
"15280",2
"15281",2
"15282",2
"15283",2
"15284",2
"15285",2
"15286",2
"15287",2
"15288",2
"15289",2
"15290",2
"15291",2
"15292",2
"15293",2
"15294",2
"15295",2
"15296",2
"15297",2
"15298",2
"15299",2
"15300",2
"15301",2
"15302",2
"15303",2
"15304",2
"15305",2
"15306",2
"15307",2
"15308",2
"15309",2
"15310",2
"15311",2
"15312",2
"15313",2
"15314",2
"15315",2
"15316",2
"15317",2
"15318",2
"15319",2
"15320",2
"15321",2
"15322",2
"15323",2
"15324",2
"15325",2
"15326",2
"15327",2
"15328",2
"15329",2
"15330",2
"15331",2
"15332",2
"15333",2
"15334",2
"15335",2
"15336",2
"15337",2
"15338",2
"15339",2
"15340",2
"15341",2
"15342",2
"15343",2
"15344",2
"15345",2
"15346",2
"15347",2
"15348",2
"15349",2
"15350",2
"15351",2
"15352",2
"15353",2
"15354",2
"15355",2
"15356",2
"15357",2
"15358",2
"15359",2
"15360",2
"15361",2
"15362",2
"15363",2
"15364",2
"15365",2
"15366",2
"15367",2
"15368",2
"15369",2
"15370",2
"15371",2
"15372",2
"15373",2
"15374",2
"15375",2
"15376",2
"15377",2
"15378",2
"15379",2
"15380",2
"15381",2
"15382",2
"15383",2
"15384",2
"15385",2
"15386",2
"15387",2
"15388",2
"15389",2
"15390",2
"15391",2
"15392",2
"15393",2
"15394",2
"15395",2
"15396",2
"15397",2
"15398",2
"15399",2
"15400",2
"15401",2
"15402",2
"15403",2
"15404",2
"15405",2
"15406",2
"15407",2
"15408",2
"15409",2
"15410",2
"15411",2
"15412",2
"15413",2
"15414",2
"15415",2
"15416",2
"15417",2
"15418",2
"15419",2
"15420",2
"15421",2
"15422",2
"15423",2
"15424",2
"15425",2
"15426",2
"15427",2
"15428",2
"15429",2
"15430",2
"15431",2
"15432",2
"15433",2
"15434",2
"15435",2
"15436",2
"15437",2
"15438",2
"15439",2
"15440",2
"15441",2
"15442",2
"15443",2
"15444",2
"15445",2
"15446",2
"15447",2
"15448",2
"15449",2
"15450",2
"15451",2
"15452",2
"15453",2
"15454",2
"15455",2
"15456",2
"15457",2
"15458",2
"15459",2
"15460",2
"15461",2
"15462",2
"15463",2
"15464",2
"15465",2
"15466",2
"15467",2
"15468",2
"15469",2
"15470",2
"15471",2
"15472",2
"15473",2
"15474",2
"15475",2
"15476",2
"15477",2
"15478",2
"15479",2
"15480",2
"15481",2
"15482",2
"15483",2
"15484",2
"15485",2
"15486",2
"15487",2
"15488",2
"15489",2
"15490",2
"15491",2
"15492",2
"15493",2
"15494",2
"15495",2
"15496",2
"15497",2
"15498",2
"15499",2
"15500",2
"15501",2
"15502",2
"15503",2
"15504",2
"15505",2
"15506",2
"15507",2
"15508",2
"15509",2
"15510",2
"15511",2
"15512",2
"15513",2
"15514",2
"15515",2
"15516",2
"15517",2
"15518",2
"15519",2
"15520",2
"15521",2
"15522",2
"15523",2
"15524",2
"15525",2
"15526",2
"15527",2
"15528",2
"15529",2
"15530",2
"15531",2
"15532",2
"15533",2
"15534",2
"15535",2
"15536",2
"15537",2
"15538",2
"15539",2
"15540",2
"15541",2
"15542",2
"15543",2
"15544",2
"15545",2
"15546",2
"15547",2
"15548",2
"15549",2
"15550",2
"15551",2
"15552",2
"15553",2
"15554",2
"15555",2
"15556",2
"15557",2
"15558",2
"15559",2
"15560",2
"15561",2
"15562",2
"15563",2
"15564",2
"15565",2
"15566",2
"15567",2
"15568",2
"15569",2
"15570",2
"15571",2
"15572",2
"15573",2
"15574",2
"15575",2
"15576",2
"15577",2
"15578",2
"15579",2
"15580",2
"15581",2
"15582",2
"15583",2
"15584",2
"15585",2
"15586",2
"15587",2
"15588",2
"15589",2
"15590",2
"15591",2
"15592",2
"15593",2
"15594",2
"15595",2
"15596",2
"15597",2
"15598",2
"15599",2
"15600",2
"15601",2
"15602",2
"15603",2
"15604",2
"15605",2
"15606",2
"15607",2
"15608",2
"15609",2
"15610",2
"15611",2
"15612",2
"15613",2
"15614",2
"15615",2
"15616",2
"15617",2
"15618",2
"15619",2
"15620",2
"15621",2
"15622",2
"15623",2
"15624",2
"15625",2
"15626",2
"15627",2
"15628",2
"15629",2
"15630",2
"15631",2
"15632",2
"15633",2
"15634",2
"15635",2
"15636",2
"15637",2
"15638",2
"15639",2
"15640",2
"15641",2
"15642",2
"15643",2
"15644",2
"15645",2
"15646",2
"15647",2
"15648",2
"15649",2
"15650",2
"15651",2
"15652",2
"15653",2
"15654",2
"15655",2
"15656",2
"15657",2
"15658",2
"15659",2
"15660",2
"15661",2
"15662",2
"15663",2
"15664",2
"15665",2
"15666",2
"15667",2
"15668",2
"15669",2
"15670",2
"15671",2
"15672",2
"15673",2
"15674",2
"15675",2
"15676",2
"15677",2
"15678",2
"15679",2
"15680",2
"15681",2
"15682",2
"15683",2
"15684",2
"15685",2
"15686",2
"15687",2
"15688",2
"15689",2
"15690",2
"15691",2
"15692",2
"15693",2
"15694",2
"15695",2
"15696",2
"15697",2
"15698",2
"15699",2
"15700",2
"15701",2
"15702",2
"15703",2
"15704",2
"15705",2
"15706",2
"15707",2
"15708",2
"15709",2
"15710",2
"15711",2
"15712",2
"15713",2
"15714",2
"15715",2
"15716",2
"15717",2
"15718",2
"15719",2
"15720",2
"15721",2
"15722",2
"15723",2
"15724",2
"15725",2
"15726",2
"15727",2
"15728",2
"15729",2
"15730",2
"15731",2
"15732",2
"15733",2
"15734",2
"15735",2
"15736",2
"15737",2
"15738",2
"15739",2
"15740",2
"15741",2
"15742",2
"15743",2
"15744",2
"15745",2
"15746",2
"15747",2
"15748",2
"15749",2
"15750",2
"15751",2
"15752",2
"15753",2
"15754",2
"15755",2
"15756",2
"15757",2
"15758",2
"15759",2
"15760",2
"15761",2
"15762",2
"15763",2
"15764",2
"15765",2
"15766",2
"15767",2
"15768",2
"15769",2
"15770",2
"15771",2
"15772",2
"15773",2
"15774",2
"15775",2
"15776",2
"15777",2
"15778",2
"15779",2
"15780",2
"15781",2
"15782",2
"15783",2
"15784",2
"15785",2
"15786",2
"15787",2
"15788",2
"15789",2
"15790",2
"15791",2
"15792",2
"15793",2
"15794",2
"15795",2
"15796",2
"15797",2
"15798",2
"15799",2
"15800",2
"15801",2
"15802",2
"15803",2
"15804",2
"15805",2
"15806",2
"15807",2
"15808",2
"15809",2
"15810",2
"15811",2
"15812",2
"15813",2
"15814",2
"15815",2
"15816",2
"15817",2
"15818",2
"15819",2
"15820",2
"15821",2
"15822",2
"15823",2
"15824",2
"15825",2
"15826",2
"15827",2
"15828",2
"15829",2
"15830",2
"15831",2
"15832",2
"15833",2
"15834",2
"15835",2
"15836",2
"15837",2
"15838",2
"15839",2
"15840",2
"15841",2
"15842",2
"15843",2
"15844",2
"15845",2
"15846",2
"15847",2
"15848",2
"15849",2
"15850",2
"15851",2
"15852",2
"15853",2
"15854",2
"15855",2
"15856",2
"15857",2
"15858",2
"15859",2
"15860",2
"15861",2
"15862",2
"15863",2
"15864",2
"15865",2
"15866",2
"15867",2
"15868",2
"15869",2
"15870",2
"15871",2
"15872",2
"15873",2
"15874",2
"15875",2
"15876",2
"15877",2
"15878",2
"15879",2
"15880",2
"15881",2
"15882",2
"15883",2
"15884",2
"15885",2
"15886",2
"15887",2
"15888",2
"15889",2
"15890",2
"15891",2
"15892",2
"15893",2
"15894",2
"15895",2
"15896",2
"15897",2
"15898",2
"15899",2
"15900",2
"15901",2
"15902",2
"15903",2
"15904",2
"15905",2
"15906",2
"15907",2
"15908",2
"15909",2
"15910",2
"15911",2
"15912",2
"15913",2
"15914",2
"15915",2
"15916",2
"15917",2
"15918",2
"15919",2
"15920",2
"15921",2
"15922",2
"15923",2
"15924",2
"15925",2
"15926",2
"15927",2
"15928",2
"15929",2
"15930",2
"15931",2
"15932",2
"15933",2
"15934",2
"15935",2
"15936",2
"15937",2
"15938",2
"15939",2
"15940",2
"15941",2
"15942",2
"15943",2
"15944",2
"15945",2
"15946",2
"15947",2
"15948",2
"15949",2
"15950",2
"15951",2
"15952",2
"15953",2
"15954",2
"15955",2
"15956",2
"15957",2
"15958",2
"15959",2
"15960",2
"15961",2
"15962",2
"15963",2
"15964",2
"15965",2
"15966",2
"15967",2
"15968",2
"15969",2
"15970",2
"15971",2
"15972",2
"15973",2
"15974",2
"15975",2
"15976",2
"15977",2
"15978",2
"15979",2
"15980",2
"15981",2
"15982",2
"15983",2
"15984",2
"15985",2
"15986",2
"15987",2
"15988",2
"15989",2
"15990",2
"15991",2
"15992",2
"15993",2
"15994",2
"15995",2
"15996",2
"15997",2
"15998",2
"15999",2
"16000",2
"16001",2
"16002",2
"16003",2
"16004",2
"16005",2
"16006",2
"16007",2
"16008",2
"16009",2
"16010",2
"16011",2
"16012",2
"16013",2
"16014",2
"16015",2
"16016",2
"16017",2
"16018",2
"16019",2
"16020",2
"16021",2
"16022",2
"16023",2
"16024",2
"16025",2
"16026",2
"16027",2
"16028",2
"16029",2
"16030",2
"16031",2
"16032",2
"16033",2
"16034",2
"16035",2
"16036",2
"16037",2
"16038",2
"16039",2
"16040",2
"16041",2
"16042",2
"16043",2
"16044",2
"16045",2
"16046",2
"16047",2
"16048",2
"16049",2
"16050",2
"16051",2
"16052",2
"16053",2
"16054",2
"16055",2
"16056",2
"16057",2
"16058",2
"16059",2
"16060",2
"16061",2
"16062",2
"16063",2
"16064",2
"16065",2
"16066",2
"16067",2
"16068",2
"16069",2
"16070",2
"16071",2
"16072",2
"16073",2
"16074",2
"16075",2
"16076",2
"16077",2
"16078",2
"16079",2
"16080",2
"16081",2
"16082",2
"16083",2
"16084",2
"16085",2
"16086",2
"16087",2
"16088",2
"16089",2
"16090",2
"16091",2
"16092",2
"16093",2
"16094",2
"16095",2
"16096",2
"16097",2
"16098",2
"16099",2
"16100",2
"16101",2
"16102",2
"16103",2
"16104",2
"16105",2
"16106",2
"16107",2
"16108",2
"16109",2
"16110",2
"16111",2
"16112",2
"16113",2
"16114",2
"16115",2
"16116",2
"16117",2
"16118",2
"16119",2
"16120",2
"16121",2
"16122",2
"16123",2
"16124",2
"16125",2
"16126",2
"16127",2
"16128",2
"16129",2
"16130",2
"16131",2
"16132",2
"16133",2
"16134",2
"16135",2
"16136",2
"16137",2
"16138",2
"16139",2
"16140",2
"16141",2
"16142",2
"16143",2
"16144",2
"16145",2
"16146",2
"16147",2
"16148",2
"16149",2
"16150",2
"16151",2
"16152",2
"16153",2
"16154",2
"16155",2
"16156",2
"16157",2
"16158",2
"16159",2
"16160",2
"16161",2
"16162",2
"16163",2
"16164",2
"16165",2
"16166",2
"16167",2
"16168",2
"16169",2
"16170",2
"16171",2
"16172",2
"16173",2
"16174",2
"16175",2
"16176",2
"16177",2
"16178",2
"16179",2
"16180",2
"16181",2
"16182",2
"16183",2
"16184",2
"16185",2
"16186",2
"16187",2
"16188",2
"16189",2
"16190",2
"16191",2
"16192",2
"16193",2
"16194",2
"16195",2
"16196",2
"16197",2
"16198",2
"16199",2
"16200",2
"16201",2
"16202",2
"16203",2
"16204",2
"16205",2
"16206",2
"16207",2
"16208",2
"16209",2
"16210",2
"16211",2
"16212",2
"16213",2
"16214",2
"16215",2
"16216",2
"16217",2
"16218",2
"16219",2
"16220",2
"16221",2
"16222",2
"16223",2
"16224",2
"16225",2
"16226",2
"16227",2
"16228",2
"16229",2
"16230",2
"16231",2
"16232",2
"16233",2
"16234",2
"16235",2
"16236",2
"16237",2
"16238",2
"16239",2
"16240",2
"16241",2
"16242",2
"16243",2
"16244",2
"16245",2
"16246",2
"16247",2
"16248",2
"16249",2
"16250",2
"16251",2
"16252",2
"16253",2
"16254",2
"16255",2
"16256",2
"16257",2
"16258",2
"16259",2
"16260",2
"16261",2
"16262",2
"16263",2
"16264",2
"16265",2
"16266",2
"16267",2
"16268",2
"16269",2
"16270",2
"16271",2
"16272",2
"16273",2
"16274",2
"16275",2
"16276",2
"16277",2
"16278",2
"16279",2
"16280",2
"16281",2
"16282",2
"16283",2
"16284",2
"16285",2
"16286",2
"16287",2
"16288",2
"16289",2
"16290",2
"16291",2
"16292",2
"16293",2
"16294",2
"16295",2
"16296",2
"16297",2
"16298",2
"16299",2
"16300",2
"16301",2
"16302",2
"16303",2
"16304",2
"16305",2
"16306",2
"16307",2
"16308",2
"16309",2
"16310",2
"16311",2
"16312",2
"16313",2
"16314",2
"16315",2
"16316",2
"16317",2
"16318",2
"16319",2
"16320",2
"16321",2
"16322",2
"16323",2
"16324",2
"16325",2
"16326",2
"16327",2
"16328",2
"16329",2
"16330",2
"16331",2
"16332",2
"16333",2
"16334",2
"16335",2
"16336",2
"16337",2
"16338",2
"16339",2
"16340",2
"16341",2
"16342",2
"16343",2
"16344",2
"16345",2
"16346",2
"16347",2
"16348",2
"16349",2
"16350",2
"16351",2
"16352",2
"16353",2
"16354",2
"16355",2
"16356",2
"16357",2
"16358",2
"16359",2
"16360",2
"16361",2
"16362",2
"16363",2
"16364",2
"16365",2
"16366",2
"16367",2
"16368",2
"16369",2
"16370",2
"16371",2
"16372",2
"16373",2
"16374",2
"16375",2
"16376",2
"16377",2
"16378",2
"16379",2
"16380",2
"16381",2
"16382",2
"16383",2
"16384",2
"16385",2
"16386",2
"16387",2
"16388",2
"16389",2
"16390",2
"16391",2
"16392",2
"16393",2
"16394",2
"16395",2
"16396",2
"16397",2
"16398",2
"16399",2
"16400",2
"16401",2
"16402",2
"16403",2
"16404",2
"16405",2
"16406",2
"16407",2
"16408",2
"16409",2
"16410",2
"16411",2
"16412",2
"16413",2
"16414",2
"16415",2
"16416",2
"16417",2
"16418",2
"16419",2
"16420",2
"16421",2
"16422",2
"16423",2
"16424",2
"16425",2
"16426",2
"16427",2
"16428",2
"16429",2
"16430",2
"16431",2
"16432",2
"16433",2
"16434",2
"16435",2
"16436",2
"16437",2
"16438",2
"16439",2
"16440",2
"16441",2
"16442",2
"16443",2
"16444",2
"16445",2
"16446",2
"16447",2
"16448",2
"16449",2
"16450",2
"16451",2
"16452",2
"16453",2
"16454",2
"16455",2
"16456",2
"16457",2
"16458",2
"16459",2
"16460",2
"16461",2
"16462",2
"16463",2
"16464",2
"16465",2
"16466",2
"16467",2
"16468",2
"16469",2
"16470",2
"16471",2
"16472",2
"16473",2
"16474",2
"16475",2
"16476",2
"16477",2
"16478",2
"16479",2
"16480",2
"16481",2
"16482",2
"16483",2
"16484",2
"16485",2
"16486",2
"16487",2
"16488",2
"16489",2
"16490",2
"16491",2
"16492",2
"16493",2
"16494",2
"16495",2
"16496",2
"16497",2
"16498",2
"16499",2
"16500",1
"16501",1
"16502",1
"16503",1
"16504",1
"16505",1
"16506",1
"16507",1
"16508",1
"16509",1
"16510",1
"16511",1
"16512",1
"16513",1
"16514",1
"16515",1
"16516",1
"16517",1
"16518",1
"16519",1
"16520",1
"16521",1
"16522",1
"16523",1
"16524",1
"16525",1
"16526",1
"16527",1
"16528",1
"16529",1
"16530",1
"16531",1
"16532",1
"16533",1
"16534",1
"16535",1
"16536",1
"16537",1
"16538",1
"16539",1
"16540",1
"16541",1
"16542",1
"16543",1
"16544",1
"16545",1
"16546",1
"16547",1
"16548",1
"16549",1
"16550",1
"16551",1
"16552",1
"16553",1
"16554",1
"16555",1
"16556",1
"16557",1
"16558",1
"16559",1
"16560",1
"16561",1
"16562",1
"16563",1
"16564",1
"16565",1
"16566",1
"16567",1
"16568",1
"16569",1
"16570",1
"16571",1
"16572",1
"16573",1
"16574",1
"16575",1
"16576",1
"16577",1
"16578",1
"16579",1
"16580",1
"16581",1
"16582",1
"16583",1
"16584",1
"16585",1
"16586",1
"16587",1
"16588",1
"16589",1
"16590",1
"16591",1
"16592",1
"16593",1
"16594",1
"16595",1
"16596",1
"16597",1
"16598",1
"16599",1
"16600",1
"16601",1
"16602",1
"16603",1
"16604",1
"16605",1
"16606",1
"16607",1
"16608",1
"16609",1
"16610",1
"16611",1
"16612",1
"16613",1
"16614",1
"16615",1
"16616",1
"16617",1
"16618",1
"16619",1
"16620",1
"16621",1
"16622",1
"16623",1
"16624",1
"16625",1
"16626",1
"16627",1
"16628",1
"16629",1
"16630",1
"16631",1
"16632",1
"16633",1
"16634",1
"16635",1
"16636",1
"16637",1
"16638",1
"16639",1
"16640",1
"16641",1
"16642",1
"16643",1
"16644",1
"16645",1
"16646",1
"16647",1
"16648",1
"16649",1
"16650",1
"16651",1
"16652",1
"16653",1
"16654",1
"16655",1
"16656",1
"16657",1
"16658",1
"16659",1
"16660",1
"16661",1
"16662",1
"16663",1
"16664",1
"16665",1
"16666",1
"16667",1
"16668",1
"16669",1
"16670",1
"16671",1
"16672",1
"16673",1
"16674",1
"16675",1
"16676",1
"16677",1
"16678",1
"16679",1
"16680",1
"16681",1
"16682",1
"16683",1
"16684",1
"16685",1
"16686",1
"16687",1
"16688",1
"16689",1
"16690",1
"16691",1
"16692",1
"16693",1
"16694",1
"16695",1
"16696",1
"16697",1
"16698",1
"16699",1
"16700",1
"16701",1
"16702",1
"16703",1
"16704",1
"16705",1
"16706",1
"16707",1
"16708",1
"16709",1
"16710",1
"16711",1
"16712",1
"16713",1
"16714",1
"16715",1
"16716",1
"16717",1
"16718",1
"16719",1
"16720",1
"16721",1
"16722",1
"16723",1
"16724",1
"16725",1
"16726",1
"16727",1
"16728",1
"16729",1
"16730",1
"16731",1
"16732",1
"16733",1
"16734",1
"16735",1
"16736",1
"16737",1
"16738",1
"16739",1
"16740",1
"16741",1
"16742",1
"16743",1
"16744",1
"16745",1
"16746",1
"16747",1
"16748",1
"16749",1
"16750",1
"16751",1
"16752",1
"16753",1
"16754",1
"16755",1
"16756",1
"16757",1
"16758",1
"16759",1
"16760",1
